Iteration 776: x = -1.827943, y = -1.827943, f(x, y) = 17.275034
Iteration 777: x = -2.345850, y = -2.345850, f(x, y) = 42.335909
Iteration 778: x = -1.781157, y = -1.781157, f(x, y) = 22.454640
Iteration 779: x = -2.361851, y = -2.361851, f(x, y) = 44.083523
Iteration 780: x = -1.835177, y = -1.835177, f(x, y) = 16.535783
Iteration 781: x = -2.338938, y = -2.338938, f(x, y) = 41.544833
Iteration 782: x = -1.759416, y = -1.759416, f(x, y) = 25.008480
Iteration 783: x = -2.351447, y = -2.351447, f(x, y) = 42.960956
Iteration 784: x = -1.799477, y = -1.799477, f(x, y) = 20.358417
Iteration 785: x = -2.361689, y = -2.361689, f(x, y) = 44.066412
Iteration 786: x = -1.834604, y = -1.834604, f(x, y) = 16.593605
Iteration 787: x = -2.339526, y = -2.339526, f(x, y) = 41.613015
Iteration 788: x = -1.761230, y = -1.761230, f(x, y) = 24.793862
Iteration 789: x = -2.352760, y = -2.352760, f(x, y) = 43.105505
Iteration 790: x = -1.803866, y = -1.803866, f(x, y) = 19.867358
Iteration 791: x = -2.360463, y = -2.360463, f(x, y) = 43.936824
Iteration 792: x = -1.830293, y = -1.830293, f(x, y) = 17.032617
Iteration 793: x = -2.343729, y = -2.343729, f(x, y) = 42.095300
Iteration 794: x = -1.774379, y = -1.774379, f(x, y) = 23.245202
Iteration 795: x = -2.359853, y = -2.359853, f(x, y) = 43.872081
Iteration 796: x = -1.828159, y = -1.828159, f(x, y) = 17.252587
Iteration 797: x = -2.345660, y = -2.345660, f(x, y) = 42.314370
Iteration 798: x = -1.780545, y = -1.780545, f(x, y) = 22.525842
Iteration 799: x = -2.361717, y = -2.361717, f(x, y) = 44.069348
Iteration 800: x = -1.834702, y = -1.834702, f(x, y) = 16.583679
Iteration 801: x = -2.339426, y = -2.339426, f(x, y) = 41.601390
Iteration 802: x = -1.760920, y = -1.760920, f(x, y) = 24.830533
Iteration 803: x = -2.352542, y = -2.352542, f(x, y) = 43.081488
Iteration 804: x = -1.803133, y = -1.803133, f(x, y) = 19.949057
Iteration 805: x = -2.360699, y = -2.360699, f(x, y) = 43.961862
Iteration 806: x = -1.831122, y = -1.831122, f(x, y) = 16.947654
Iteration 807: x = -2.342952, y = -2.342952, f(x, y) = 42.006727
Iteration 808: x = -1.771921, y = -1.771921, f(x, y) = 23.533397
Iteration 809: x = -2.358851, y = -2.358851, f(x, y) = 43.765240
Iteration 810: x = -1.824667, y = -1.824667, f(x, y) = 17.616305
Iteration 811: x = -2.348605, y = -2.348605, f(x, y) = 42.645336
Iteration 812: x = -1.790095, y = -1.790095, f(x, y) = 21.423479
Iteration 813: x = -2.362778, y = -2.362778, f(x, y) = 44.180994
Iteration 814: x = -1.838460, y = -1.838460, f(x, y) = 16.207186
Iteration 815: x = -2.335430, y = -2.335430, f(x, y) = 41.135764
Iteration 816: x = -1.748767, y = -1.748767, f(x, y) = 26.271287
Iteration 817: x = -2.342092, y = -2.342092, f(x, y) = 41.908308
Iteration 818: x = -1.769213, y = -1.769213, f(x, y) = 23.851720
Iteration 819: x = -2.357575, y = -2.357575, f(x, y) = 43.628478
Iteration 820: x = -1.820248, y = -1.820248, f(x, y) = 18.082809
Iteration 821: x = -2.351945, y = -2.351945, f(x, y) = 43.015843
Iteration 822: x = -1.801137, y = -1.801137, f(x, y) = 20.172154
Iteration 823: x = -2.361278, y = -2.361278, f(x, y) = 44.023126
Iteration 824: x = -1.833158, y = -1.833158, f(x, y) = 16.740036
Iteration 825: x = -2.340981, y = -2.340981, f(x, y) = 41.780748
Iteration 826: x = -1.765738, y = -1.765738, f(x, y) = 24.261153
Iteration 827: x = -2.355673, y = -2.355673, f(x, y) = 43.423196
Iteration 828: x = -1.813722, y = -1.813722, f(x, y) = 18.783886
Iteration 829: x = -2.356075, y = -2.356075, f(x, y) = 43.466787
Iteration 830: x = -1.815097, y = -1.815097, f(x, y) = 18.634999
Iteration 831: x = -2.355285, y = -2.355285, f(x, y) = 43.381160
Iteration 832: x = -1.812401, y = -1.812401, f(x, y) = 18.927442
Iteration 833: x = -2.356793, y = -2.356793, f(x, y) = 43.544358
Iteration 834: x = -1.817559, y = -1.817559, f(x, y) = 18.370047
Iteration 835: x = -2.353764, y = -2.353764, f(x, y) = 43.215433
Iteration 836: x = -1.807243, y = -1.807243, f(x, y) = 19.492946
Iteration 837: x = -2.359213, y = -2.359213, f(x, y) = 43.803863
Iteration 838: x = -1.825925, y = -1.825925, f(x, y) = 17.484730
Iteration 839: x = -2.347575, y = -2.347575, f(x, y) = 42.530000
Iteration 840: x = -1.786734, y = -1.786734, f(x, y) = 21.809551
Iteration 841: x = -2.362656, y = -2.362656, f(x, y) = 44.168174
Iteration 842: x = -1.838027, y = -1.838027, f(x, y) = 16.250325
Iteration 843: x = -2.335906, y = -2.335906, f(x, y) = 41.191606
Iteration 844: x = -1.750198, y = -1.750198, f(x, y) = 26.101502
Iteration 845: x = -2.343512, y = -2.343512, f(x, y) = 42.070634
Iteration 846: x = -1.773693, y = -1.773693, f(x, y) = 23.325619
Iteration 847: x = -2.359588, y = -2.359588, f(x, y) = 43.843881
Iteration 848: x = -1.827234, y = -1.827234, f(x, y) = 17.348511
Iteration 849: x = -2.346466, y = -2.346466, f(x, y) = 42.405375
Iteration 850: x = -1.783142, y = -1.783142, f(x, y) = 22.224465
Iteration 851: x = -2.362224, y = -2.362224, f(x, y) = 44.122777
Iteration 852: x = -1.836496, y = -1.836496, f(x, y) = 16.403286
Iteration 853: x = -2.337556, y = -2.337556, f(x, y) = 41.384359
Iteration 854: x = -1.755192, y = -1.755192, f(x, y) = 25.509049
Iteration 855: x = -2.348073, y = -2.348073, f(x, y) = 42.585782
Iteration 856: x = -1.788355, y = -1.788355, f(x, y) = 21.623067
Iteration 857: x = -2.362749, y = -2.362749, f(x, y) = 44.177922
Iteration 858: x = -1.838356, y = -1.838356, f(x, y) = 16.217523
Iteration 859: x = -2.335545, y = -2.335545, f(x, y) = 41.149204
Iteration 860: x = -1.749111, y = -1.749111, f(x, y) = 26.230499
Iteration 861: x = -2.342437, y = -2.342437, f(x, y) = 41.947913
Iteration 862: x = -1.770300, y = -1.770300, f(x, y) = 23.723869
Iteration 863: x = -2.358108, y = -2.358108, f(x, y) = 43.685787
Iteration 864: x = -1.822093, y = -1.822093, f(x, y) = 17.887228
Iteration 865: x = -2.350604, y = -2.350604, f(x, y) = 42.867658
Iteration 866: x = -1.796675, y = -1.796675, f(x, y) = 20.674396
Iteration 867: x = -2.362234, y = -2.362234, f(x, y) = 44.123772
Iteration 868: x = -1.836529, y = -1.836529, f(x, y) = 16.399932
Iteration 869: x = -2.337521, y = -2.337521, f(x, y) = 41.380219
Iteration 870: x = -1.755084, y = -1.755084, f(x, y) = 25.521874
Iteration 871: x = -2.347980, y = -2.347980, f(x, y) = 42.575457
Iteration 872: x = -1.788055, y = -1.788055, f(x, y) = 21.657616
Iteration 873: x = -2.362737, y = -2.362737, f(x, y) = 44.176616
Iteration 874: x = -1.838312, y = -1.838312, f(x, y) = 16.221915
Iteration 875: x = -2.335593, y = -2.335593, f(x, y) = 41.154904
Iteration 876: x = -1.749257, y = -1.749257, f(x, y) = 26.213187
Iteration 877: x = -2.342583, y = -2.342583, f(x, y) = 41.964606
Iteration 878: x = -1.770759, y = -1.770759, f(x, y) = 23.669882
Iteration 879: x = -2.358325, y = -2.358325, f(x, y) = 43.709026
Iteration 880: x = -1.822844, y = -1.822844, f(x, y) = 17.807957
Iteration 881: x = -2.350036, y = -2.350036, f(x, y) = 42.804686
Iteration 882: x = -1.794798, y = -1.794798, f(x, y) = 20.887163
Iteration 883: x = -2.362494, y = -2.362494, f(x, y) = 44.151181
Iteration 884: x = -1.837453, y = -1.837453, f(x, y) = 16.307546
Iteration 885: x = -2.336531, y = -2.336531, f(x, y) = 41.264665
Iteration 886: x = -1.752081, y = -1.752081, f(x, y) = 25.878102
Iteration 887: x = -2.345304, y = -2.345304, f(x, y) = 42.274146
Iteration 888: x = -1.779403, y = -1.779403, f(x, y) = 22.658593
Iteration 889: x = -2.361442, y = -2.361442, f(x, y) = 44.040354
Iteration 890: x = -1.833733, y = -1.833733, f(x, y) = 16.681729
Iteration 891: x = -2.340408, y = -2.340408, f(x, y) = 41.714799
Iteration 892: x = -1.763957, y = -1.763957, f(x, y) = 24.471389
Iteration 893: x = -2.354582, y = -2.354582, f(x, y) = 43.304736
Iteration 894: x = -1.810013, y = -1.810013, f(x, y) = 19.188334
Iteration 895: x = -2.357990, y = -2.357990, f(x, y) = 43.673067
Iteration 896: x = -1.821683, y = -1.821683, f(x, y) = 17.930626
Iteration 897: x = -2.350909, y = -2.350909, f(x, y) = 42.901417
Iteration 898: x = -1.797686, y = -1.797686, f(x, y) = 20.560160
Iteration 899: x = -2.362058, y = -2.362058, f(x, y) = 44.105347
Iteration 900: x = -1.835909, y = -1.835909, f(x, y) = 16.462092
Iteration 901: x = -2.338175, y = -2.338175, f(x, y) = 41.456317
Iteration 902: x = -1.757079, y = -1.757079, f(x, y) = 25.285394
Iteration 903: x = -2.349634, y = -2.349634, f(x, y) = 42.760069
Iteration 904: x = -1.793474, y = -1.793474, f(x, y) = 21.037643
Iteration 905: x = -2.362628, y = -2.362628, f(x, y) = 44.165190
Iteration 906: x = -1.837926, y = -1.837926, f(x, y) = 16.260373
Iteration 907: x = -2.336017, y = -2.336017, f(x, y) = 41.204517
Iteration 908: x = -1.750530, y = -1.750530, f(x, y) = 26.062126
Iteration 909: x = -2.343834, y = -2.343834, f(x, y) = 42.107331
Iteration 910: x = -1.774715, y = -1.774715, f(x, y) = 23.205933
Iteration 911: x = -2.359979, y = -2.359979, f(x, y) = 43.885400
Iteration 912: x = -1.828597, y = -1.828597, f(x, y) = 17.207305
Iteration 913: x = -2.345271, y = -2.345271, f(x, y) = 42.270464
Iteration 914: x = -1.779299, y = -1.779299, f(x, y) = 22.670728
Iteration 915: x = -2.361415, y = -2.361415, f(x, y) = 44.037536
Iteration 916: x = -1.833639, y = -1.833639, f(x, y) = 16.691262
Iteration 917: x = -2.340502, y = -2.340502, f(x, y) = 41.725657
Iteration 918: x = -1.764250, y = -1.764250, f(x, y) = 24.436845
Iteration 919: x = -2.354767, y = -2.354767, f(x, y) = 43.324815
Iteration 920: x = -1.810638, y = -1.810638, f(x, y) = 19.119806
Iteration 921: x = -2.357689, y = -2.357689, f(x, y) = 43.640771
Iteration 922: x = -1.820643, y = -1.820643, f(x, y) = 18.040846
Iteration 923: x = -2.351664, y = -2.351664, f(x, y) = 42.984900
Iteration 924: x = -1.800200, y = -1.800200, f(x, y) = 20.277191
Iteration 925: x = -2.361518, y = -2.361518, f(x, y) = 44.048408
Iteration 926: x = -1.834002, y = -1.834002, f(x, y) = 16.654482
Iteration 927: x = -2.340137, y = -2.340137, f(x, y) = 41.683601
Iteration 928: x = -1.763119, y = -1.763119, f(x, y) = 24.570492
Iteration 929: x = -2.354042, y = -2.354042, f(x, y) = 43.245782
Iteration 930: x = -1.808182, y = -1.808182, f(x, y) = 19.389464
Iteration 931: x = -2.358818, y = -2.358818, f(x, y) = 43.761744
Iteration 932: x = -1.824553, y = -1.824553, f(x, y) = 17.628221
Iteration 933: x = -2.348696, y = -2.348696, f(x, y) = 42.655541
Iteration 934: x = -1.790394, y = -1.790394, f(x, y) = 21.389231
Iteration 935: x = -2.362776, y = -2.362776, f(x, y) = 44.180754
Iteration 936: x = -1.838452, y = -1.838452, f(x, y) = 16.207995
Iteration 937: x = -2.335439, y = -2.335439, f(x, y) = 41.136817
Iteration 938: x = -1.748794, y = -1.748794, f(x, y) = 26.268091
Iteration 939: x = -2.342119, y = -2.342119, f(x, y) = 41.911425
Iteration 940: x = -1.769298, y = -1.769298, f(x, y) = 23.841669
Iteration 941: x = -2.357618, y = -2.357618, f(x, y) = 43.633099
Iteration 942: x = -1.820397, y = -1.820397, f(x, y) = 18.067033
Iteration 943: x = -2.351840, y = -2.351840, f(x, y) = 43.004264
Iteration 944: x = -1.800786, y = -1.800786, f(x, y) = 20.211469
Iteration 945: x = -2.361371, y = -2.361371, f(x, y) = 44.032854
Iteration 946: x = -1.833482, y = -1.833482, f(x, y) = 16.707108
Iteration 947: x = -2.340658, y = -2.340658, f(x, y) = 41.743639
Iteration 948: x = -1.764735, y = -1.764735, f(x, y) = 24.379574
Iteration 949: x = -2.355068, y = -2.355068, f(x, y) = 43.357571
Iteration 950: x = -1.811662, y = -1.811662, f(x, y) = 19.007985
Iteration 951: x = -2.357177, y = -2.357177, f(x, y) = 43.585766
Iteration 952: x = -1.818880, y = -1.818880, f(x, y) = 18.228634
Iteration 953: x = -2.352891, y = -2.352891, f(x, y) = 43.119810
Iteration 954: x = -1.804304, y = -1.804304, f(x, y) = 19.818678
Iteration 955: x = -2.360316, y = -2.360316, f(x, y) = 43.921235
Iteration 956: x = -1.829778, y = -1.829778, f(x, y) = 17.085548
Iteration 957: x = -2.344204, y = -2.344204, f(x, y) = 42.149353
Iteration 958: x = -1.775889, y = -1.775889, f(x, y) = 23.068551
Iteration 959: x = -2.360395, y = -2.360395, f(x, y) = 43.929668
Iteration 960: x = -1.830057, y = -1.830057, f(x, y) = 17.056911
Iteration 961: x = -2.343948, y = -2.343948, f(x, y) = 42.120215
Iteration 962: x = -1.775074, y = -1.775074, f(x, y) = 23.163847
Iteration 963: x = -2.360110, y = -2.360110, f(x, y) = 43.899346
Iteration 964: x = -1.829056, y = -1.829056, f(x, y) = 17.159909
Iteration 965: x = -2.344860, y = -2.344860, f(x, y) = 42.223851
Iteration 966: x = -1.777982, y = -1.777982, f(x, y) = 22.824165
Iteration 967: x = -2.361055, y = -2.361055, f(x, y) = 43.999502
Iteration 968: x = -1.832371, y = -1.832371, f(x, y) = 16.820047
Iteration 969: x = -2.341753, y = -2.341753, f(x, y) = 41.869458
Iteration 970: x = -1.768150, y = -1.768150, f(x, y) = 23.976800
Iteration 971: x = -2.357025, y = -2.357025, f(x, y) = 43.569296
Iteration 972: x = -1.818354, y = -1.818354, f(x, y) = 18.284876
Iteration 973: x = -2.353243, y = -2.353243, f(x, y) = 43.158448
Iteration 974: x = -1.805488, y = -1.805488, f(x, y) = 19.687123
Iteration 975: x = -2.359896, y = -2.359896, f(x, y) = 43.876583
Iteration 976: x = -1.828307, y = -1.828307, f(x, y) = 17.237279
Iteration 977: x = -2.345529, y = -2.345529, f(x, y) = 42.299595
Iteration 978: x = -1.780125, y = -1.780125, f(x, y) = 22.574636
Iteration 979: x = -2.361619, y = -2.361619, f(x, y) = 44.059079
Iteration 980: x = -1.834358, y = -1.834358, f(x, y) = 16.618393
Iteration 981: x = -2.339776, y = -2.339776, f(x, y) = 41.641904
Iteration 982: x = -1.762001, y = -1.762001, f(x, y) = 24.702586
Iteration 983: x = -2.353294, y = -2.353294, f(x, y) = 43.164071
Iteration 984: x = -1.805661, y = -1.805661, f(x, y) = 19.667971
Iteration 985: x = -2.359832, y = -2.359832, f(x, y) = 43.869774
Iteration 986: x = -1.828084, y = -1.828084, f(x, y) = 17.260433
Iteration 987: x = -2.345726, y = -2.345726, f(x, y) = 42.321916
Iteration 988: x = -1.780759, y = -1.780759, f(x, y) = 22.500907
Iteration 989: x = -2.361765, y = -2.361765, f(x, y) = 44.074422
Iteration 990: x = -1.834872, y = -1.834872, f(x, y) = 16.566533
Iteration 991: x = -2.339252, y = -2.339252, f(x, y) = 41.581232
Iteration 992: x = -1.760383, y = -1.760383, f(x, y) = 24.894048
Iteration 993: x = -2.352157, y = -2.352157, f(x, y) = 43.039228
Iteration 994: x = -1.801846, y = -1.801846, f(x, y) = 20.092717
Iteration 995: x = -2.361083, y = -2.361083, f(x, y) = 44.002497
Iteration 996: x = -1.832471, y = -1.832471, f(x, y) = 16.809899
Iteration 997: x = -2.341656, y = -2.341656, f(x, y) = 41.858320
Iteration 998: x = -1.767847, y = -1.767847, f(x, y) = 24.012596
Iteration 999: x = -2.356862, y = -2.356862, f(x, y) = 43.551790
